"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
36,"1","F","Female",5,8,0,0,1
35,"0","F","Male",4,0,0,1,1
23,"1","F","Female",5,0,0,0,1
23,"1","F","Female",5,0,0,0,1
44,"1","F","Female",1,0,0,0,1
23,"1","F","Male",1,0,0,0,0
23,"1","M","Female",5,0,0,0,1
33,"0","F","Female",0,0,0,0,1
22,"0","F","Female",5,0,0,1,1
28,"0","M","Male",5,0,0,0,0
23,"1","M","Female",0,0,1,0,0
23,"1","F","Male",2,77,0,0,1
30,"0","M","Female",5,0,0,1,0
29,"1","F","Male",5,1,0,0,1
23,"0","F","Male",5,0,0,0,0
23,"1","F","Female",1,1,0,0,0
27,"0","M","Female",5,0,1,0,0
23,"1","F","Male",5,35,0,0,0
23,"1","F","Male",5,21,0,0,0
23,"1","F","Male",0,3,0,0,1
23,"1","F","Female",5,0,1,0,1
23,"1","F","Female",8,0,1,0,1
30,"1","F","Female",2,0,1,0,1
30,"0","F","Female",3,0,0,0,0
23,"0","F","Female",5,13,0,1,1
23,"1","F","Female",5,0,1,0,1
22,"0","F","Male",5,0,0,1,1
38,"0","F","Female",5,0,0,0,1
23,"1","F","Female",5,25,1,1,1
53,"1","F","Male",5,0,0,1,0
23,"1","F","Female",5,0,0,0,0
23,"1","M","Female",0,1,1,0,1
23,"1","F","Female",5,0,0,1,1
23,"1","F","Female",24,0,0,0,1
48,"1","F","Male",5,77,0,1,1
23,"1","F","Male",5,0,0,0,1
23,"1","F","Male",7,1,0,0,1
23,"1","F","Male",0,0,0,0,1
23,"1","F","Male",5,0,0,0,1
24,"1","F","Female",1,0,0,0,1
23,"1","F","Female",5,0,0,1,1
31,"1","F","Female",5,1,0,0,1
23,"0","F","Male",5,0,0,1,1
23,"1","M","Female",11,79,0,0,1
23,"1","F","Male",0,1,1,1,1
23,"0","F","Female",5,1,0,0,0
40,"1","F","Female",5,0,0,1,1
34,"1","F","Male",0,0,0,0,1
38,"1","F","Male",0,0,0,0,1
28,"1","M","Female",5,1,0,1,1
23,"1","F","Female",0,0,0,1,1
23,"1","M","Male",0,1,0,0,1
29,"0","F","Female",0,0,1,0,1
21,"1","M","Male",0,0,0,0,0
40,"1","M","Female",10,0,1,0,1
23,"0","F","Female",3,0,1,0,1
23,"0","F","Female",5,0,0,1,1
46,"1","F","Female",5,-1,0,0,1
23,"1","F","Female",5,2,0,0,1
23,"1","M","Female",5,1,0,0,1
26,"1","F","Female",0,3,0,0,1
23,"1","M","Female",0,1,0,1,1
30,"1","F","Male",5,5,0,0,1
23,"1","F","Female",1,0,1,0,1
23,"0","F","Female",5,0,0,0,1
23,"1","F","Male",1,0,0,0,0
38,"1","F","Male",21,17,0,1,1
45,"1","F","Male",5,0,0,0,1
23,"1","F","Female",5,24,0,1,0
23,"1","F","Male",3,1,0,0,0
22,"1","F","Male",5,0,0,0,1
23,"1","M","Female",0,0,0,1,1
27,"1","F","Female",6,84,0,0,1
23,"0","F","Female",9,56,0,0,0
30,"1","F","Male",0,0,0,1,1
30,"1","F","Female",0,1,0,0,0
30,"0","F","Female",0,1,0,0,0
21,"1","F","Female",0,2,0,0,0
48,"1","F","Female",0,2,0,0,1
30,"0","F","Female",15,0,0,0,0
22,"1","F","Male",0,2,0,0,1
25,"1","M","Female",0,2,0,0,0
43,"0","F","Female",0,1,0,0,0
30,"1","F","Female",1,0,0,0,1
30,"1","F","Female",10,22,1,0,1
25,"1","F","Male",0,1,0,0,1
27,"0","F","Female",0,49,1,0,1
48,"1","M","Male",0,0,1,0,1
22,"1","F","Female",5,2,0,0,1
30,"1","F","Male",11,2,1,0,0
30,"1","F","Male",0,2,0,0,0
37,"1","F","Male",0,2,1,0,1
38,"0","M","Female",0,2,0,0,0
21,"1","F","Male",0,2,0,0,1
30,"0","F","Female",0,0,0,1,0
42,"0","F","Male",0,2,0,0,1
20,"1","F","Male",0,0,0,1,1
37,"1","F","Female",1,2,0,0,1
30,"1","F","Female",6,29,0,0,1
35,"1","F","Male",6,2,0,0,1
30,"1","M","Male",2,34,1,0,1
55,"0","F","Female",0,0,0,0,1
30,"1","F","Female",0,2,0,0,1
30,"0","F","Female",0,2,1,0,1
30,"1","M","Female",0,2,0,0,1
34,"0","F","Male",1,2,0,0,1
30,"0","F","Female",0,1,0,0,0
30,"1","F","Female",2,1,0,1,1
27,"1","F","Male",0,2,0,0,1
36,"1","M","Female",0,2,1,0,1
24,"1","F","Female",0,1,1,0,1
30,"0","M","Female",0,0,1,0,1
30,"0","M","Female",1,0,0,0,0
20,"1","F","Male",1,1,0,0,0
51,"1","F","Female",8,2,0,1,0
67,"0","M","Female",0,0,0,0,1
30,"0","M","Female",0,-1,0,0,1
30,"1","F","Male",0,2,0,0,1
28,"1","F","Male",0,2,0,1,0
21,"1","F","Male",0,0,0,1,1
30,"1","F","Male",0,37,0,0,1
30,"1","F","Male",1,6,0,1,1
25,"1","F","Male",1,2,0,0,1
21,"0","F","Male",0,0,0,0,1
30,"1","F","Female",5,2,0,0,0
30,"0","F","Female",5,2,0,0,1
30,"1","F","Male",0,2,1,0,1
36,"1","M","Female",0,46,1,0,1
35,"0","F","Female",0,2,1,1,1
30,"0","M","Female",0,0,0,0,0
21,"0","F","Male",0,1,1,1,1
30,"1","F","Female",0,2,0,1,1
23,"0","F","Female",0,2,0,0,0
30,"1","M","Male",0,2,0,1,1
30,"1","F","Female",5,2,1,0,0
30,"1","F","Female",0,0,0,1,1
30,"0","M","Female",1,0,0,0,1
35,"1","M","Female",0,2,0,0,0
30,"1","F","Female",0,2,1,0,0
30,"1","F","Female",0,108,1,0,1
30,"1","F","Male",0,26,0,0,0
27,"1","F","Female",8,2,1,0,1
30,"1","F","Male",0,1,1,0,1
30,"1","F","Female",4,2,0,0,0
30,"0","F","Female",0,2,0,1,1
30,"1","F","Female",0,2,1,0,1
26,"1","F","Female",0,0,0,0,1
58,"0","F","Female",2,2,0,0,1
29,"1","M","Female",3,19,1,0,1
38,"1","F","Female",4,0,1,1,1
30,"1","F","Female",0,1,1,0,1
44,"0","F","Female",1,2,1,0,1
22,"1","F","Female",0,2,0,0,1
30,"1","F","Male",0,2,0,0,1
30,"1","M","Female",1,2,0,1,0
30,"1","F","Female",0,2,0,0,1
56,"1","F","Male",0,0,0,0,1
61,"1","F","Male",0,2,0,0,1
30,"1","M","Female",0,0,0,0,0
29,"1","F","Male",0,2,0,0,0
28,"1","M","Male",4,1,0,0,1
39,"1","F","Male",0,2,0,1,1
40,"1","M","Female",0,2,0,1,1
30,"0","F","Female",1,0,1,0,1
30,"0","M","Male",0,0,1,0,0
30,"1","F","Female",2,2,1,0,1
30,"1","F","Male",0,2,1,0,1
44,"1","F","Male",0,2,0,1,0
26,"0","F","Female",0,1,0,0,1
30,"1","F","Female",0,38,0,1,1
30,"1","F","Male",0,2,0,0,0
23,"0","M","Female",1,1,0,0,1
30,"1","M","Male",0,0,1,1,0
30,"0","M","Female",0,2,0,1,1
37,"0","F","Male",3,1,1,1,0
51,"1","F","Male",0,0,1,1,0
37,"1","M","Male",0,1,1,1,0
48,"0","M","Male",0,2,1,1,0
34,"0","M","Male",0,0,1,1,0
40,"0","M","Male",0,0,1,1,0
53,"0","M","Female",0,0,1,1,0
22,"1","F","Male",0,0,0,1,0
37,"0","F","Male",9,0,1,1,0
22,"0","F","Male",0,1,1,1,1
37,"0","F","Male",1,0,0,1,1
26,"0","F","Male",5,2,1,0,1
37,"0","M","Male",3,68,1,0,0
41,"0","F","Male",0,0,1,1,0
37,"0","M","Female",0,0,1,0,0
28,"1","M","Male",0,27,1,1,1
37,"0","M","Male",5,0,1,0,0
26,"0","M","Female",0,32,1,0,0
37,"0","F","Male",10,0,1,1,0
37,"0","M","Male",4,19,1,1,0
37,"1","F","Male",0,0,1,1,0
37,"0","M","Male",0,0,1,1,1
27,"0","M","Male",0,1,1,0,1
37,"0","M","Male",3,0,0,0,0
37,"0","M","Male",0,0,0,1,0
37,"1","F","Male",0,0,0,1,0
37,"0","F","Female",2,0,0,0,1
37,"1","M","Male",1,20,1,1,0
63,"1","M","Male",0,0,0,1,1
22,"0","F","Male",1,1,1,1,0
21,"0","M","Male",3,36,0,0,1
37,"0","M","Male",0,0,1,1,0
37,"0","F","Male",5,255,1,1,0
37,"0","M","Male",0,0,1,0,0
37,"0","F","Male",0,0,1,1,0
32,"0","M","Male",15,0,1,0,1
39,"1","F","Male",0,36,0,1,1
52,"0","F","Male",7,117,1,1,0
37,"1","M","Male",0,0,1,1,1
42,"0","M","Male",0,0,1,0,0
29,"1","F","Male",0,1,1,1,1
37,"0","M","Male",0,2,1,1,0
37,"0","M","Male",13,0,1,1,0
42,"0","F","Male",0,0,1,1,1
23,"0","M","Female",0,2,1,1,0
37,"1","F","Male",0,1,1,1,0
37,"0","M","Male",0,0,0,1,0
37,"1","M","Male",0,7,1,1,0
37,"0","M","Male",0,0,0,1,1
37,"0","M","Male",0,0,0,0,0
29,"0","M","Male",0,0,1,1,0
37,"0","F","Male",22,3,1,1,1
37,"0","M","Female",0,0,0,1,0
37,"0","F","Male",0,1,1,1,0
37,"0","M","Male",0,0,0,1,0
37,"1","F","Female",0,0,0,1,1
37,"0","F","Male",2,0,1,1,0
37,"0","M","Male",0,-1,1,1,1
37,"1","F","Male",5,4,1,1,0
37,"0","M","Male",0,1,0,1,0
37,"0","M","Male",0,0,1,1,0
37,"0","M","Female",0,2,1,1,1
40,"1","F","Male",0,0,1,1,0
24,"0","M","Female",0,0,1,0,1
27,"0","M","Male",5,0,1,1,0
37,"0","F","Male",0,0,1,0,0
37,"0","M","Male",0,0,0,1,0
33,"0","F","Male",4,0,1,0,1
50,"0","M","Male",0,64,1,0,0
33,"0","F","Male",0,39,1,0,0
37,"1","F","Male",1,4,0,1,0
37,"0","M","Male",0,0,1,1,0
38,"0","F","Male",0,1,1,1,1
37,"0","M","Male",12,0,1,1,0
37,"1","F","Male",0,0,1,1,1
25,"0","F","Male",0,0,1,1,0
37,"0","M","Male",0,0,0,1,0
40,"1","F","Male",10,0,1,1,0
37,"0","M","Male",0,3,1,1,0
40,"0","M","Male",0,0,1,1,0
57,"0","F","Female",0,0,0,1,0
37,"0","M","Male",0,0,1,1,0
52,"0","M","Male",0,1,1,1,0
48,"0","M","Male",0,0,1,1,0
37,"0","M","Male",0,0,1,0,0
37,"0","M","Male",2,0,1,1,1
50,"0","M","Male",0,0,0,0,1
37,"0","M","Male",0,2,1,1,1
37,"0","M","Male",0,1,0,0,0
30,"0","M","Male",2,0,0,1,0
37,"0","M","Male",0,0,0,1,0
22,"0","M","Male",0,1,1,0,0
37,"0","M","Female",0,1,1,0,0
37,"0","M","Male",0,0,0,1,0
21,"0","F","Male",0,4,1,1,0
21,"0","F","Female",0,0,1,1,1
37,"0","M","Male",0,30,1,1,1
37,"0","F","Male",0,0,1,1,0
37,"1","F","Male",5,1,0,0,0
37,"0","M","Male",0,0,0,1,1
22,"0","M","Male",2,0,1,0,1
27,"0","M","Male",1,4,1,0,1
42,"0","F","Male",2,39,1,1,0
27,"1","F","Male",2,6,1,1,0
33,"0","F","Male",2,3,1,0,1
32,"1","F","Male",2,17,1,1,0
22,"1","F","Male",1,39,0,1,0
23,"0","M","Male",0,39,1,1,1
33,"1","F","Male",1,39,0,1,0
35,"0","F","Male",2,0,1,1,0
26,"1","F","Male",2,39,1,0,1
27,"0","F","Male",0,39,0,1,1
37,"0","M","Male",1,0,1,0,0
50,"1","F","Male",0,39,1,0,0
27,"0","M","Male",2,1,1,1,0
27,"0","F","Male",14,39,1,1,0
30,"1","F","Male",2,108,1,1,0
29,"0","F","Male",2,0,0,1,0
27,"1","F","Male",4,39,1,0,0
20,"1","F","Male",3,39,0,1,0
27,"0","F","Male",2,39,1,0,0
27,"1","F","Male",4,39,1,1,0
46,"1","F","Male",11,11,1,1,0
45,"1","F","Male",2,9,1,1,1
54,"0","F","Male",2,2,1,1,0
27,"0","F","Male",2,39,0,1,0
49,"1","F","Male",1,39,1,1,0
33,"1","F","Male",2,39,1,1,0
24,"1","F","Male",2,39,1,1,1
27,"1","F","Male",25,24,1,1,0
23,"1","M","Male",2,24,0,1,0
27,"1","F","Male",2,39,1,0,1
24,"1","F","Male",0,0,1,1,0
32,"1","F","Male",3,39,0,1,0
47,"1","F","Male",0,0,1,0,0
22,"1","F","Male",2,0,1,1,1
31,"1","F","Male",2,39,1,1,1
27,"1","F","Male",0,28,1,1,0
27,"0","F","Male",4,39,1,1,0
27,"1","F","Male",0,39,1,1,1
31,"1","F","Male",0,0,0,0,0
27,"1","F","Male",1,3,0,1,1
27,"1","F","Male",3,0,1,0,0
26,"1","F","Male",3,39,1,1,0
23,"1","F","Male",0,3,1,1,1
28,"1","F","Male",0,39,1,1,0
36,"1","F","Male",2,39,1,1,1
27,"1","M","Male",0,39,0,1,0
27,"1","F","Male",2,39,1,0,0
31,"1","M","Male",3,39,1,1,1
24,"1","M","Male",2,39,1,1,0
35,"1","F","Male",2,39,1,1,0
27,"1","F","Male",2,2,1,1,0
27,"1","F","Female",0,1,1,1,0
27,"0","M","Male",4,0,1,1,0
27,"1","F","Female",0,19,1,0,0
48,"1","F","Male",8,39,0,1,0
27,"1","M","Female",2,39,1,1,0
28,"1","F","Male",4,39,1,1,0
27,"1","F","Male",2,39,1,1,1
37,"1","F","Male",5,1,1,1,0
27,"1","F","Male",2,39,1,0,0
27,"0","F","Male",2,1,0,1,0
36,"1","F","Female",2,39,1,1,0
27,"1","M","Male",1,39,1,1,0
27,"1","M","Male",2,54,0,1,0
30,"1","F","Male",19,39,1,1,1
37,"1","M","Male",2,0,0,1,0
28,"1","F","Male",0,0,1,1,0
52,"1","F","Male",7,4,0,1,0
27,"1","F","Male",2,39,1,1,0
27,"0","F","Male",2,39,1,1,0
27,"1","F","Male",2,0,0,1,1
26,"1","F","Male",1,0,0,1,1
29,"1","F","Male",0,39,1,1,0
27,"0","F","Male",6,39,1,1,1
49,"0","F","Male",0,0,0,1,1
27,"1","M","Male",2,6,0,0,0
27,"0","M","Male",2,39,1,1,1
28,"1","F","Male",2,0,1,1,0
21,"0","F","Male",0,39,1,1,1
25,"0","F","Male",2,3,0,1,1
38,"0","M","Male",0,39,0,1,0
27,"1","M","Male",1,1,1,1,0
27,"1","F","Male",4,0,1,1,1
24,"1","F","Male",2,1,1,1,1
23,"0","F","Male",2,1,1,1,0
35,"1","F","Male",2,39,1,0,0
27,"1","F","Male",2,39,1,0,0
22,"1","F","Male",2,39,1,1,0
38,"1","F","Male",2,0,1,1,1
43,"0","F","Male",1,39,1,1,0
23,"1","F","Male",2,39,1,1,0
27,"1","F","Male",1,39,1,1,1
27,"1","M","Male",8,39,1,1,0
27,"0","F","Female",2,39,1,0,1
29,"0","F","Male",1,0,1,1,1
27,"0","F","Male",0,39,1,1,1
47,"1","M","Male",2,1,1,1,0
27,"1","F","Male",2,39,1,1,0
39,"0","F","Female",0,34,0,1,0
58,"0","F","Male",0,0,1,1,0
20,"0","F","Male",0,1,1,1,0
79,"0","F","Male",0,1,1,0,0
20,"1","M","Male",6,1,1,1,0
20,"0","F","Male",0,1,1,1,0
20,"0","M","Male",4,8,1,0,0
22,"0","F","Male",0,6,0,1,1
53,"0","F","Male",0,0,1,1,0
29,"0","F","Female",0,1,1,1,0
25,"0","F","Male",0,1,1,1,0
20,"0","F","Male",5,0,1,1,0
30,"0","F","Male",0,0,1,0,1
27,"1","F","Male",0,1,0,1,0
26,"0","F","Male",0,1,1,1,1
20,"0","M","Male",12,1,1,1,0
20,"1","F","Male",3,0,1,1,1
20,"0","F","Male",4,15,1,1,0
20,"1","F","Male",0,1,1,1,0
22,"1","M","Male",0,1,1,1,1
26,"1","F","Male",0,1,1,0,1
20,"0","F","Female",0,1,1,1,0
59,"1","M","Male",5,1,0,0,1
20,"1","F","Male",7,0,0,1,0
20,"1","F","Male",5,53,0,1,0
20,"0","F","Male",2,4,1,0,0
44,"0","M","Male",12,1,1,0,0
20,"1","M","Male",2,15,1,1,0
20,"0","M","Male",1,1,1,1,1
39,"0","F","Female",0,13,0,0,0
50,"0","F","Male",0,1,1,1,0
23,"1","F","Male",1,1,1,1,0
36,"0","F","Male",22,1,1,1,1
38,"0","F","Male",4,0,1,1,0
20,"1","F","Male",10,1,1,0,0
28,"0","F","Female",4,1,1,1,0
30,"0","F","Male",25,1,1,1,0
32,"0","F","Male",0,1,1,1,0
33,"1","F","Male",0,1,0,1,0
23,"0","F","Male",0,1,1,1,0
20,"1","F","Male",0,1,1,1,1
20,"1","F","Male",0,1,1,0,0
20,"1","F","Male",13,1,1,1,0
39,"0","F","Male",0,28,0,1,0
20,"0","F","Male",2,5,1,1,0
20,"1","F","Male",3,7,1,1,0
48,"0","F","Male",4,1,1,1,0
20,"0","F","Male",0,0,0,1,1
20,"0","F","Male",5,0,1,1,0
20,"0","F","Male",0,2,1,0,0
20,"0","F","Male",5,1,1,1,0
24,"1","F","Male",1,0,1,1,1
20,"1","F","Male",0,1,0,0,1
51,"0","F","Female",0,1,0,1,1
20,"0","F","Male",0,0,0,1,0
20,"0","F","Male",0,0,0,1,1
20,"1","F","Female",1,9,1,1,0
27,"0","F","Male",0,1,1,1,0
40,"0","F","Male",0,1,1,0,0
20,"1","F","Male",0,17,1,1,0
23,"0","F","Male",0,22,1,1,0
20,"0","F","Male",0,13,0,1,0
24,"0","F","Male",1,1,1,1,0
45,"1","F","Male",0,1,1,0,0
20,"0","F","Male",3,0,1,0,0
20,"0","F","Male",0,0,1,0,0
23,"0","M","Male",0,1,1,1,0
20,"1","F","Female",6,1,0,1,0
20,"0","F","Male",0,8,0,1,0
39,"0","F","Male",0,1,1,1,0
20,"1","F","Male",0,1,1,1,0
28,"0","M","Male",1,1,0,1,0
40,"0","F","Male",9,0,1,1,1
24,"0","F","Male",4,1,1,0,0
20,"1","M","Male",0,1,1,1,1
41,"0","M","Male",1,1,0,1,0
42,"0","F","Male",0,1,1,0,0
20,"0","F","Male",0,1,1,0,0
20,"0","M","Male",6,1,1,0,0
20,"0","F","Male",9,1,1,1,0
27,"0","F","Male",0,36,1,1,1
20,"0","F","Male",0,1,1,1,0
20,"1","M","Male",0,13,0,1,1
26,"1","F","Male",0,1,0,0,0
20,"0","M","Male",1,1,1,0,0
20,"1","F","Male",0,1,0,0,0
22,"0","F","Male",0,1,1,0,1
20,"0","F","Male",1,0,0,1,0
26,"0","M","Male",0,0,1,1,0
20,"1","F","Male",0,449,1,0,0
20,"1","F","Male",0,1,1,1,0
20,"0","M","Male",2,0,1,1,0
48,"0","F","Male",0,289,1,1,0
20,"0","F","Male",3,1,1,1,0
20,"1","F","Male",9,1,1,1,0
53,"0","F","Male",0,1,1,1,0
20,"0","F","Male",2,1,1,1,1
20,"0","F","Male",3,0,1,1,1
20,"0","F","Female",0,0,0,1,0
25,"0","F","Male",0,1,1,1,0
48,"1","F","Female",14,4,0,1,1
31,"1","M","Male",3,2,0,1,0
31,"0","F","Female",14,0,0,1,0
56,"0","M","Female",14,0,0,1,0
26,"0","M","Male",14,0,1,1,1
31,"1","F","Male",1,4,0,1,1
23,"0","M","Female",14,0,1,1,0
31,"1","F","Female",14,0,1,1,1
25,"0","F","Female",14,0,0,1,1
31,"0","F","Male",14,0,0,0,1
31,"0","M","Male",14,0,0,1,0
31,"1","F","Female",14,1,0,1,0
25,"0","M","Male",14,0,0,1,1
31,"0","F","Male",0,0,0,1,1
31,"0","F","Female",1,0,0,1,1
46,"0","F","Female",14,1,0,1,0
40,"0","F","Male",1,0,1,1,0
36,"1","F","Male",14,132,0,1,1
20,"0","F","Female",14,0,0,1,1
56,"0","F","Male",1,2,0,1,1
31,"0","M","Female",3,2,1,1,1
31,"1","F","Female",14,0,0,1,0
32,"0","F","Male",14,0,1,1,1
31,"0","F","Male",9,0,0,1,1
34,"0","F","Male",2,2,0,1,1
31,"0","F","Female",2,91,0,1,1
22,"0","F","Female",14,0,0,0,1
31,"0","F","Male",14,1,0,1,1
31,"1","F","Female",0,0,0,0,0
31,"0","F","Female",6,162,0,1,1
38,"0","F","Male",11,18,1,1,1
31,"0","M","Male",0,53,0,0,1
61,"0","F","Female",14,1,0,1,1
31,"0","F","Female",14,6,0,1,1
31,"0","F","Female",2,0,0,1,1
40,"0","F","Female",20,0,0,1,1
31,"0","F","Female",0,0,0,0,1
31,"0","F","Female",12,0,1,0,1
31,"1","M","Female",0,0,0,1,1
31,"0","F","Male",14,26,0,1,0
27,"0","F","Female",14,0,0,0,1
31,"0","F","Female",3,1,1,0,1
31,"0","M","Male",1,1,0,1,1
28,"1","F","Female",14,0,0,1,0
31,"0","F","Male",0,1,0,1,0
35,"0","F","Female",1,0,0,0,0
26,"0","F","Male",14,0,1,1,1
31,"0","F","Male",14,0,1,0,1
39,"0","F","Male",10,1,0,0,1
31,"0","F","Female",14,0,1,1,1
21,"1","F","Male",14,0,0,0,0
22,"1","F","Female",0,1,0,1,1
31,"1","M","Female",14,0,0,1,1
39,"0","M","Male",14,2,0,1,1
49,"0","F","Male",14,0,0,0,0
22,"0","M","Male",14,0,0,0,0
31,"0","F","Female",14,0,1,1,0
51,"0","F","Female",0,0,0,1,1
31,"0","F","Male",2,0,0,1,1
49,"0","F","Female",14,0,0,1,0
31,"1","F","Male",1,0,0,1,1
31,"0","F","Female",14,1,0,0,0
31,"0","F","Female",2,0,0,1,1
31,"0","F","Female",0,0,0,0,0
31,"0","F","Female",14,0,1,1,1
31,"0","F","Female",0,0,1,1,1
26,"0","F","Female",14,0,0,1,0
31,"0","F","Male",14,0,1,1,1
31,"0","F","Female",14,0,0,1,0
27,"0","F","Male",14,0,0,1,0
21,"0","F","Female",0,0,0,1,1
32,"0","F","Male",9,0,0,0,0
60,"0","F","Female",14,0,0,1,1
25,"0","F","Male",14,0,0,1,1
31,"0","F","Female",14,0,0,1,0
31,"1","F","Male",12,0,1,1,1
31,"1","F","Female",14,0,0,0,1
30,"1","F","Female",14,1,0,1,1
50,"0","F","Male",14,0,0,1,1
45,"1","F","Male",3,0,0,0,1
33,"1","F","Female",14,0,1,1,1
31,"0","F","Female",14,1,0,1,1
36,"1","F","Male",14,33,0,1,1
31,"0","F","Female",2,0,1,1,1
53,"0","F","Female",1,0,0,1,1
31,"0","F","Female",14,0,0,1,1
31,"0","F","Female",14,2,0,1,1
22,"1","F","Female",0,0,1,1,0
38,"0","M","Female",0,0,0,1,1
22,"0","M","Male",1,0,0,1,0
31,"0","F","Female",14,0,0,1,1
20,"0","F","Male",14,0,0,0,1
21,"0","F","Female",14,0,1,0,0
31,"0","F","Female",1,0,0,1,1
31,"0","M","Male",0,2,0,0,1
31,"0","F","Male",0,0,0,0,1
27,"0","F","Female",14,0,0,1,1
60,"1","F","Female",14,0,0,1,1
65,"0","M","Male",14,0,0,1,1
41,"0","F","Female",2,4,0,0,1
38,"0","F","Male",0,15,1,1,0
36,"0","F","Male",0,0,1,0,0
36,"0","M","Male",0,0,1,0,0
36,"1","F","Male",3,0,1,1,1
30,"0","F","Male",0,0,1,0,1
36,"0","M","Female",0,0,1,0,0
31,"0","F","Male",6,0,0,0,1
36,"0","F","Male",0,1,1,0,1
38,"0","F","Male",0,1,0,0,0
36,"1","F","Male",0,0,0,0,0
48,"1","M","Male",0,12,1,0,0
27,"1","F","Male",0,0,1,0,1
26,"1","F","Male",8,0,1,0,0
29,"0","M","Male",1,0,1,0,0
34,"0","F","Male",0,0,1,0,0
36,"1","F","Male",0,0,1,0,0
23,"0","M","Male",1,3,1,0,0
36,"1","F","Male",0,0,1,0,0
25,"1","F","Female",1,0,1,0,0
36,"0","M","Male",0,0,1,0,0
36,"0","F","Male",0,0,0,0,1
36,"1","F","Male",9,4,0,0,1
36,"0","F","Male",0,1,0,1,0
56,"0","F","Male",0,0,1,0,0
36,"0","M","Male",0,0,1,0,0
36,"0","F","Male",0,65,0,0,0
36,"1","M","Male",0,0,0,0,1
32,"0","F","Male",0,0,1,0,0
28,"1","F","Female",0,3,1,0,1
36,"0","F","Male",14,30,1,1,0
36,"0","F","Male",8,0,1,1,0
36,"0","F","Male",0,0,1,0,0
36,"0","F","Male",7,0,1,0,1
22,"0","F","Male",0,1,1,0,0
36,"0","F","Male",7,0,1,0,0
40,"0","M","Male",1,0,1,0,0
34,"0","F","Male",0,4,1,0,0
26,"0","F","Male",0,0,1,1,0
31,"0","F","Male",3,0,1,0,0
51,"0","F","Male",3,0,1,0,1
36,"0","F","Male",0,0,0,0,0
36,"0","F","Male",0,0,0,1,0
36,"1","M","Male",0,13,1,0,0
29,"0","F","Female",11,0,1,0,0
62,"0","F","Male",0,1,1,0,0
36,"0","F","Male",0,1,1,0,1
36,"0","F","Male",0,0,1,1,0
23,"0","F","Female",0,0,1,0,1
36,"0","F","Male",0,1,0,0,0
36,"0","F","Male",11,0,1,0,1
20,"0","F","Male",0,0,1,0,0
36,"0","F","Male",0,0,1,1,1
64,"0","F","Male",1,0,1,0,0
36,"0","F","Female",0,0,1,0,0
22,"1","F","Female",0,3,1,0,0
36,"0","F","Male",0,0,1,0,1
45,"0","M","Male",0,73,1,0,0
37,"0","F","Male",0,0,0,1,0
42,"1","F","Female",11,1,0,0,0
36,"0","M","Male",0,1,0,0,0
36,"0","M","Female",0,0,0,0,0
36,"1","F","Male",1,0,1,0,0
55,"0","F","Male",0,1,1,0,0
39,"0","F","Male",0,0,1,0,0
36,"1","F","Male",0,0,1,0,0
27,"0","F","Male",0,0,1,1,0
21,"0","F","Male",0,0,0,1,0
36,"0","F","Male",1,0,1,1,0
25,"0","F","Male",0,0,1,0,0
36,"0","M","Male",0,0,0,0,1
22,"0","F","Male",2,1,1,0,0
61,"1","F","Male",0,0,1,0,0
36,"0","F","Male",0,31,1,0,0
26,"0","M","Male",0,1,1,0,1
36,"0","F","Male",0,9,1,0,1
28,"1","M","Male",0,0,1,0,0
36,"0","F","Male",0,7,1,0,0
37,"0","M","Male",4,0,1,0,0
21,"0","F","Female",0,7,0,0,0
36,"0","F","Male",2,9,1,1,0
46,"0","F","Male",0,0,1,0,0
36,"1","F","Male",0,1,1,0,0
36,"1","F","Male",0,0,1,1,0
36,"1","F","Male",1,0,1,1,0
29,"0","F","Male",6,67,1,0,0
55,"0","F","Male",0,7,1,0,1
46,"1","F","Male",19,0,1,0,0
36,"0","F","Male",0,0,1,0,1
36,"0","F","Male",0,0,0,0,0
36,"0","M","Male",0,0,1,1,1
46,"0","F","Male",0,22,0,0,0
39,"0","F","Male",0,0,1,0,0
36,"1","F","Male",0,4,1,0,0
36,"0","F","Male",0,13,1,1,0
36,"1","F","Male",0,2,1,1,0
48,"0","F","Male",1,19,1,0,0
35,"0","F","Male",0,0,1,1,0
28,"1","F","Male",7,2,1,1,0
25,"1","F","Male",0,0,1,0,0
36,"1","F","Male",7,2,1,0,0
56,"0","F","Female",6,0,0,0,0
56,"0","F","Female",3,0,1,0,1
36,"0","F","Male",3,1,1,1,0
56,"1","F","Male",3,0,0,0,0
56,"0","F","Male",0,0,1,0,1
56,"0","F","Male",1,0,0,1,0
34,"0","M","Male",3,0,1,0,1
37,"0","F","Male",6,0,0,0,1
59,"0","F","Male",16,0,1,0,0
44,"1","F","Female",7,11,0,1,0
51,"0","M","Male",1,0,0,1,0
56,"0","F","Male",1,0,0,1,0
26,"1","M","Male",3,0,0,0,0
56,"0","F","Female",4,0,0,0,0
56,"0","F","Male",31,0,1,1,0
56,"0","F","Female",3,8,0,1,0
38,"0","F","Male",0,0,0,0,0
20,"0","F","Female",1,0,0,0,0
56,"0","M","Male",2,1,0,1,0
56,"0","F","Male",3,0,0,1,0
56,"1","F","Male",3,0,0,0,0
56,"0","F","Male",3,0,0,0,0
56,"1","F","Male",0,0,0,0,0
