"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
23,"0","F","Male",1,0,1,1,0
37,"0","M","Male",2,-1,0,1,0
21,"1","M","Male",0,0,0,0,0
26,"0","M","Male",12,0,1,1,0
40,"0","F","Male",0,0,1,0,1
20,"1","M","Male",3,10,0,1,1
44,"0","F","Male",2,1,0,1,1
45,"0","F","Female",5,0,0,1,0
41,"1","F","Female",0,1,0,1,0
25,"0","F","Male",6,243,0,0,1
23,"0","F","Male",2,13,1,0,0
62,"0","F","Female",0,0,0,0,0
41,"0","M","Male",9,0,1,1,1
28,"0","F","Male",0,0,0,0,0
21,"0","F","Male",0,0,1,0,0
28,"1","M","Male",10,8,0,1,1
26,"0","M","Male",0,1,0,0,0
45,"0","F","Male",3,1,0,0,0
42,"1","F","Male",0,9,1,0,1
47,"0","F","Male",14,0,1,0,1
50,"1","F","Male",3,0,0,0,1
38,"1","F","Male",23,1,1,1,1
43,"0","M","Male",4,0,1,0,0
24,"1","F","Male",0,0,1,0,1
46,"1","F","Male",2,226,0,1,1
19,"0","F","Male",1,0,1,0,1
36,"1","M","Female",1,0,1,1,0
37,"0","F","Male",2,3,1,0,0
24,"0","F","Male",2,49,0,0,0
26,"0","F","Male",6,18,1,1,0
27,"1","M","Male",10,1,1,1,0
22,"1","F","Male",23,1,0,0,1
25,"1","F","Male",11,0,1,0,0
29,"0","M","Male",0,1,1,0,0
37,"0","M","Male",8,2,1,0,1
25,"1","F","Male",1,1,0,1,1
25,"0","F","Male",1,0,1,0,0
45,"0","F","Male",0,0,1,0,0
25,"1","F","Male",1,0,1,1,0
24,"1","M","Male",1,13,0,1,0
25,"0","M","Male",0,0,0,1,0
50,"0","F","Male",3,3,0,0,1
27,"1","F","Male",6,0,0,0,1
51,"0","M","Male",0,0,1,1,0
22,"1","F","Female",0,14,1,0,0
62,"0","M","Female",0,0,0,0,0
34,"1","M","Male",2,3,1,1,1
26,"0","M","Male",0,1,0,0,0
30,"0","F","Male",1,1,0,0,1
25,"1","F","Male",2,1,1,0,0
25,"0","F","Male",0,64,0,1,1
31,"0","F","Male",0,2,1,0,0
48,"0","F","Male",2,0,1,0,0
26,"1","F","Male",8,1,1,0,1
29,"1","F","Female",0,1,0,1,1
28,"0","M","Male",0,1,1,1,1
40,"1","M","Male",26,-1,1,1,1
61,"0","M","Male",2,0,1,1,0
22,"0","M","Male",0,0,0,0,0
35,"0","M","Male",3,1,0,1,0
27,"0","F","Male",3,1,0,1,1
20,"0","F","Male",4,1,1,1,1
55,"1","F","Male",1,77,0,1,1
26,"1","F","Male",4,177,0,1,1
32,"0","F","Male",20,2,1,1,0
20,"0","F","Female",0,0,0,1,1
21,"0","M","Male",5,257,1,1,0
48,"1","F","Male",1,0,0,1,0
27,"1","M","Female",0,-1,0,0,1
35,"1","F","Male",1,49,0,1,0
27,"0","F","Male",8,40,1,1,0
22,"1","F","Male",1,2,0,0,0
28,"0","M","Female",0,1,1,1,0
22,"1","F","Male",0,29,0,0,1
31,"0","M","Male",0,1,0,0,0
33,"0","F","Female",0,0,0,0,1
39,"1","M","Male",6,6,1,0,1
28,"1","F","Male",9,36,0,0,0
45,"0","F","Male",6,1,0,0,0
29,"1","F","Male",1,1,1,0,0
52,"0","F","Male",0,34,1,1,1
26,"0","F","Female",0,2,0,0,0
29,"1","F","Female",0,0,1,1,1
36,"0","F","Male",3,6,1,1,0
41,"1","M","Male",25,0,1,1,1
49,"0","F","Male",11,1,0,1,1
34,"1","F","Male",3,13,1,0,0
56,"0","M","Male",31,0,1,1,1
21,"0","M","Female",0,67,0,1,1
29,"1","F","Male",11,0,1,0,1
35,"1","M","Male",6,10,1,0,1
38,"1","F","Female",6,18,1,1,0
30,"0","M","Male",0,1,1,1,1
38,"1","F","Male",8,44,1,0,1
31,"0","F","Male",6,2,1,0,1
45,"1","M","Female",0,194,0,0,0
31,"1","F","Male",16,52,1,1,0
33,"0","M","Male",2,0,1,1,1
25,"0","M","Male",14,0,1,0,1
34,"0","M","Male",7,0,1,0,0
26,"0","F","Female",0,0,0,0,0
51,"0","F","Female",0,1,0,0,0
21,"1","F","Male",0,0,0,0,1
34,"1","F","Male",14,18,1,0,1
32,"1","M","Female",0,0,0,1,1
23,"1","F","Male",11,1,1,1,0
39,"0","M","Male",0,1,0,1,0
52,"0","F","Male",1,1,1,1,1
29,"0","M","Male",2,1,0,0,1
27,"0","F","Male",1,1,1,1,0
28,"1","F","Male",1,0,1,1,1
25,"0","F","Female",0,0,0,1,1
31,"0","M","Male",2,0,0,0,0
30,"1","F","Male",0,2,0,0,1
22,"0","F","Male",13,1,1,0,1
51,"1","M","Female",1,15,1,0,0
24,"1","M","Male",6,0,0,0,1
41,"1","F","Male",6,0,0,0,0
33,"1","F","Male",15,2,1,1,0
38,"1","F","Male",4,0,0,1,1
48,"0","M","Female",0,0,1,1,0
26,"0","M","Male",0,26,1,1,1
26,"1","F","Male",4,35,1,0,1
23,"0","M","Male",0,0,0,0,1
24,"0","F","Male",0,2,1,1,0
26,"1","F","Male",1,4,1,0,1
30,"0","F","Male",0,0,0,1,1
49,"0","F","Male",0,1,0,1,0
30,"0","F","Female",0,1,0,0,1
47,"1","F","Male",1,1,1,1,0
34,"1","F","Female",0,1,0,0,0
25,"1","M","Female",7,-1,0,1,0
23,"1","F","Male",0,0,1,0,0
40,"0","F","Female",0,1,1,0,0
41,"1","F","Male",11,118,0,1,0
24,"1","F","Male",7,0,0,1,1
22,"1","F","Male",22,81,1,1,1
33,"0","M","Male",3,36,0,0,0
33,"1","F","Male",8,0,1,0,1
36,"1","M","Male",0,0,1,0,0
51,"0","F","Male",2,34,0,1,0
33,"1","M","Male",3,1,1,1,0
23,"0","F","Female",5,0,1,0,1
50,"0","F","Male",3,1,1,0,0
52,"0","F","Male",0,26,1,0,1
32,"1","F","Male",1,1,0,1,1
47,"1","F","Male",22,0,1,1,0
59,"0","M","Male",3,30,1,0,0
36,"0","F","Male",0,-1,1,0,1
24,"1","F","Male",2,148,1,0,1
32,"1","M","Male",0,58,0,1,0
28,"1","F","Male",0,0,1,0,0
26,"0","F","Female",0,1,0,0,0
26,"1","M","Male",2,80,1,0,1
37,"0","F","Male",0,9,1,1,1
25,"0","M","Female",0,0,0,0,0
24,"0","F","Male",1,51,1,1,0
31,"0","M","Male",6,3,1,1,0
19,"1","F","Male",5,1,1,0,1
58,"0","F","Male",0,0,1,0,1
31,"1","M","Male",11,23,1,0,0
26,"1","F","Male",0,0,0,1,1
47,"0","F","Male",0,0,1,0,0
54,"1","F","Male",4,78,1,1,1
25,"1","M","Female",0,11,0,0,1
32,"1","F","Male",4,0,1,0,1
44,"0","M","Male",1,1,1,1,0
21,"1","F","Male",7,53,0,0,1
31,"1","M","Male",5,482,0,1,0
25,"1","M","Male",0,0,0,0,0
32,"1","F","Male",10,-1,0,0,1
25,"0","F","Male",0,5,0,0,0
27,"1","F","Male",14,0,1,1,0
41,"1","F","Male",7,15,1,1,0
53,"0","F","Female",11,110,0,1,0
37,"0","M","Male",4,126,0,1,0
28,"0","M","Male",0,1,0,1,0
53,"1","F","Female",0,0,1,1,0
28,"1","F","Male",2,2,1,1,0
27,"0","F","Male",3,0,1,0,1
21,"0","M","Male",1,2,0,1,1
31,"1","F","Male",13,0,0,1,0
23,"0","F","Male",0,2,0,0,0
25,"0","F","Male",3,22,0,0,0
21,"0","F","Female",8,16,0,0,0
37,"0","F","Male",5,1,0,1,0
53,"1","M","Male",1,10,0,1,1
25,"0","F","Female",0,0,0,1,0
33,"0","M","Male",0,1,0,1,1
53,"1","M","Male",0,0,0,0,1
27,"1","F","Male",8,1,0,1,1
47,"1","M","Male",3,11,1,0,0
35,"0","F","Female",0,1,0,0,1
24,"1","F","Male",1,162,0,0,1
30,"1","F","Male",6,1,0,0,1
49,"1","M","Male",8,2,0,1,1
43,"0","M","Male",3,45,0,0,0
52,"1","F","Male",14,3,1,1,1
29,"1","F","Male",0,4,1,1,0
24,"0","M","Male",9,25,1,0,1
43,"0","F","Male",1,1,1,1,0
32,"0","M","Male",0,24,0,0,0
23,"0","F","Male",4,0,0,1,0
34,"0","F","Male",0,1,1,0,1
35,"0","M","Male",2,0,0,1,1
61,"1","M","Female",1,214,1,0,1
44,"1","F","Male",5,2,0,0,1
34,"1","F","Male",9,1,1,0,0
63,"1","F","Male",9,5,1,1,0
32,"1","F","Male",4,0,0,0,0
40,"0","M","Male",1,3,0,1,1
21,"1","F","Male",9,0,1,0,0
39,"1","F","Male",3,12,1,0,1
40,"0","F","Male",1,0,1,0,0
33,"1","F","Male",11,-1,0,1,0
33,"1","F","Male",0,-1,1,1,1
38,"0","F","Male",1,1,0,1,1
31,"1","M","Male",0,91,0,1,1
24,"0","F","Female",2,1,0,0,1
34,"0","F","Female",5,1,0,1,1
21,"1","F","Male",8,1,1,0,0
40,"0","M","Female",0,0,0,1,0
31,"0","F","Male",1,4,0,0,1
32,"0","M","Female",0,1,0,0,1
20,"0","F","Male",0,0,1,0,0
22,"0","F","Male",1,30,0,1,0
21,"1","F","Male",8,-1,1,0,1
39,"0","M","Female",0,0,0,1,0
32,"0","F","Male",0,1,0,0,1
28,"1","F","Male",0,1,1,1,1
27,"0","F","Male",3,1,1,1,1
41,"0","F","Male",19,48,1,0,0
37,"1","M","Male",0,1,0,1,1
20,"0","F","Male",1,6,1,0,1
23,"1","F","Male",4,0,1,0,1
26,"0","M","Male",3,0,0,0,1
43,"1","F","Male",0,0,1,1,0
62,"0","M","Male",2,181,1,0,0
43,"0","F","Male",0,0,1,0,0
56,"0","F","Male",7,4,0,1,1
41,"0","M","Female",2,186,1,1,1
26,"0","F","Female",10,1,1,1,1
32,"1","F","Male",0,22,0,0,1
23,"1","F","Female",3,2,1,0,0
21,"0","F","Male",1,64,0,0,1
31,"1","F","Male",9,3,1,1,0
45,"1","F","Female",1,1,1,0,1
31,"1","F","Male",4,1,1,1,1
26,"1","M","Female",0,0,0,0,0
56,"0","F","Male",1,0,0,0,1
43,"0","F","Male",0,1,0,1,0
22,"0","F","Male",0,0,1,1,1
34,"1","F","Female",1,15,1,1,1
40,"1","F","Male",4,1,1,0,1
58,"1","F","Male",5,2,0,0,1
22,"0","M","Male",0,1,0,1,1
57,"1","F","Male",2,2,1,1,1
23,"1","F","Female",0,16,0,1,0
54,"1","F","Female",4,0,1,1,0
21,"1","F","Male",0,72,1,1,0
39,"1","F","Male",3,241,0,0,1
25,"0","F","Male",0,0,1,1,1
46,"1","M","Male",2,-1,0,0,0
44,"1","F","Female",7,0,1,0,0
31,"1","F","Male",1,0,1,1,0
38,"0","M","Male",5,6,0,1,1
52,"1","F","Male",0,0,1,1,0
50,"0","F","Female",0,1,1,1,0
32,"1","F","Male",7,51,1,1,0
34,"1","M","Male",0,0,0,1,0
27,"0","F","Male",3,281,1,0,1
34,"0","M","Male",3,1,0,1,1
21,"1","M","Male",1,0,0,1,1
47,"1","F","Female",9,3,0,1,0
20,"0","F","Male",0,1,1,1,1
26,"0","M","Male",4,4,1,1,0
55,"1","F","Male",14,2,1,1,1
29,"0","F","Male",1,1,0,1,0
30,"1","M","Male",3,19,0,0,1
39,"1","F","Male",0,28,1,1,0
45,"0","F","Female",3,0,0,1,1
38,"1","F","Male",3,2,1,0,1
24,"1","M","Male",7,8,1,0,1
45,"0","F","Male",0,28,1,0,1
40,"1","F","Male",21,29,1,1,1
55,"0","F","Male",1,1,1,0,1
56,"0","F","Male",6,0,0,0,1
44,"1","F","Male",0,99,1,0,1
31,"0","M","Female",1,10,0,1,0
20,"0","F","Male",7,0,0,1,1
21,"1","F","Female",1,1,0,0,0
39,"1","F","Male",4,482,0,1,0
54,"1","M","Male",10,0,0,1,1
30,"0","F","Male",11,40,1,0,0
28,"1","M","Male",0,2,0,1,0
29,"0","M","Male",1,11,1,1,0
33,"0","M","Female",0,0,0,0,0
31,"1","M","Male",4,65,0,1,0
58,"0","F","Female",4,1,0,0,0
22,"0","F","Male",0,0,0,0,0
34,"1","F","Male",13,14,0,0,0
20,"1","F","Male",1,35,0,1,0
47,"0","F","Male",4,2,0,0,1
27,"1","M","Male",2,5,0,0,0
44,"0","F","Female",0,0,0,1,0
37,"0","M","Female",0,2,0,0,0
49,"0","M","Male",0,33,0,1,0
31,"0","F","Male",0,6,0,1,1
26,"1","F","Male",8,24,1,0,1
30,"1","M","Male",1,106,1,1,0
73,"0","M","Male",0,1,0,0,0
47,"1","F","Male",2,41,1,1,0
26,"1","F","Male",0,36,1,0,0
60,"0","M","Female",0,9,0,1,1
34,"1","M","Male",9,0,1,1,1
22,"0","F","Female",18,248,1,0,0
28,"0","F","Male",2,2,1,0,0
59,"1","F","Male",1,0,0,1,0
31,"0","F","Female",0,0,0,1,1
33,"1","M","Male",2,19,1,0,0
23,"0","F","Female",0,2,1,1,0
20,"0","F","Male",4,1,1,1,1
22,"0","F","Male",0,0,1,0,0
23,"1","F","Male",0,0,0,0,1
38,"0","F","Male",3,4,0,1,1
25,"0","M","Female",0,0,0,1,0
61,"0","F","Male",12,0,1,0,0
55,"0","M","Male",0,1,0,1,0
23,"1","M","Male",2,1,1,1,1
27,"1","F","Male",1,19,0,0,0
53,"1","M","Male",0,1,0,0,0
22,"0","F","Male",0,0,0,1,0
31,"0","M","Male",1,25,1,1,0
23,"1","M","Male",11,0,0,0,1
28,"0","F","Male",5,13,0,0,0
43,"0","F","Male",3,1,0,0,1
31,"1","F","Male",1,-1,1,1,0
39,"1","F","Male",2,6,1,1,0
21,"0","M","Female",0,173,0,0,1
55,"0","M","Male",4,2,1,1,0
33,"0","F","Male",5,1,1,1,0
26,"1","F","Male",3,2,1,0,1
56,"0","F","Male",4,11,0,0,1
30,"0","M","Female",1,1,0,0,1
24,"0","M","Male",0,-1,1,1,0
52,"1","F","Male",4,11,1,1,1
39,"0","M","Male",0,1,0,1,0
28,"1","M","Female",3,3,1,0,0
34,"1","F","Female",0,15,0,1,0
23,"0","F","Male",2,1,0,0,0
42,"1","F","Female",8,1,1,1,1
26,"1","F","Male",10,27,1,0,0
46,"0","F","Female",0,7,1,0,0
26,"1","F","Male",7,0,1,1,0
54,"0","F","Female",2,0,0,1,0
26,"1","F","Male",0,6,1,1,1
37,"1","M","Male",0,1,1,0,1
29,"1","M","Male",1,0,1,0,1
38,"0","F","Male",1,0,1,1,1
27,"0","M","Male",0,3,0,0,1
21,"1","F","Female",1,0,1,0,1
45,"1","M","Male",0,1,0,1,1
37,"0","F","Female",2,95,0,1,1
54,"1","F","Female",0,1,0,1,1
22,"1","F","Male",1,8,0,0,1
43,"0","M","Female",0,0,1,1,0
58,"1","M","Male",0,0,0,1,0
34,"0","F","Male",12,34,1,0,1
39,"1","F","Male",3,2,0,1,0
25,"0","F","Female",5,0,0,0,0
32,"1","M","Female",0,9,1,1,1
32,"1","F","Female",6,1,1,0,0
26,"1","F","Male",2,2,1,0,0
27,"0","F","Female",0,1,1,0,1
37,"0","M","Female",0,0,0,0,0
57,"1","F","Male",0,7,0,1,0
28,"0","F","Male",0,0,1,0,1
23,"0","M","Male",0,1,1,0,0
36,"0","F","Female",1,0,0,0,0
33,"0","M","Male",8,1,0,1,1
25,"0","F","Male",0,1,0,1,1
29,"0","M","Male",0,0,0,0,1
33,"0","F","Female",1,0,1,0,1
26,"1","M","Male",24,100,0,1,0
25,"1","F","Male",0,1,1,0,1
26,"0","F","Male",1,-1,1,1,0
54,"1","M","Male",7,0,1,0,0
44,"0","F","Male",0,0,1,1,1
22,"1","M","Male",0,0,1,1,1
21,"0","F","Male",0,1,0,1,1
31,"1","F","Male",0,35,0,1,0
40,"1","M","Female",1,99,1,0,1
25,"0","F","Male",1,0,1,1,0
34,"1","M","Male",2,0,0,1,1
40,"0","M","Male",1,1,1,1,0
21,"0","F","Male",0,1,1,1,1
20,"1","M","Male",2,3,0,1,1
46,"0","F","Male",0,2,1,1,0
29,"0","F","Male",6,0,1,1,0
49,"0","M","Male",0,0,1,0,1
23,"1","M","Male",0,19,0,1,1
33,"1","M","Male",0,141,1,1,1
21,"0","M","Male",0,2,1,0,1
28,"1","F","Male",8,1,0,0,1
27,"0","F","Male",0,0,1,1,0
36,"1","M","Male",0,0,1,1,1
26,"1","M","Male",0,1,1,0,1
57,"0","F","Male",16,0,1,1,0
24,"0","M","Male",1,6,1,0,0
22,"1","F","Male",1,8,0,0,0
36,"0","F","Male",0,2,1,1,1
32,"0","M","Female",11,0,0,1,0
51,"0","M","Male",0,7,1,0,0
35,"0","M","Male",0,1,0,0,1
26,"1","M","Male",1,14,1,0,0
33,"1","M","Male",0,0,0,1,0
29,"1","F","Female",10,-1,1,0,1
34,"1","M","Female",12,118,1,1,0
26,"0","F","Male",0,1,0,1,0
39,"0","M","Male",1,5,1,1,1
25,"1","M","Male",1,0,1,0,0
55,"0","M","Female",7,0,0,1,0
23,"0","M","Male",8,0,1,1,1
30,"0","F","Male",1,1,0,0,1
47,"1","F","Male",5,0,1,0,1
21,"0","F","Male",0,0,0,1,1
32,"0","F","Male",7,7,0,1,1
27,"1","F","Male",7,4,0,1,1
27,"1","M","Female",0,7,0,1,1
28,"1","M","Male",0,0,1,0,0
20,"1","F","Male",25,12,1,1,1
26,"1","F","Male",2,0,1,0,1
19,"1","F","Male",3,29,1,0,0
43,"0","M","Female",0,1,0,0,0
43,"0","F","Male",0,1,0,0,0
54,"0","M","Female",0,0,0,0,1
23,"1","F","Female",3,1,1,1,0
27,"0","M","Male",0,0,0,0,1
27,"1","M","Male",2,1,1,1,1
29,"0","M","Male",2,1,0,1,0
24,"1","F","Female",2,116,1,1,0
30,"1","M","Male",0,-1,1,1,1
37,"0","F","Male",3,1,1,1,0
58,"0","F","Male",4,1,1,0,1
24,"0","F","Female",0,2,0,1,1
20,"1","M","Male",3,23,0,0,0
41,"0","M","Male",2,278,0,1,0
45,"0","F","Male",7,0,0,0,1
49,"1","M","Male",13,1,0,0,0
51,"1","F","Male",15,33,1,0,0
31,"0","F","Male",0,0,1,0,0
20,"0","F","Male",0,2,1,1,0
62,"1","M","Male",2,1,0,1,1
66,"0","F","Male",33,13,1,0,1
46,"0","F","Male",3,59,0,0,1
65,"1","F","Female",0,1,0,0,0
23,"0","F","Male",1,0,1,1,1
23,"1","F","Male",1,1,0,0,1
34,"0","M","Male",1,0,0,1,1
25,"1","F","Male",2,30,0,1,0
31,"1","F","Male",5,2,0,0,1
30,"0","M","Male",0,0,1,0,0
32,"0","F","Male",3,3,0,0,1
25,"1","F","Female",3,15,1,1,1
58,"1","F","Male",5,39,0,1,0
21,"0","F","Female",0,1,0,0,0
31,"1","F","Female",30,23,0,0,0
56,"0","M","Male",9,0,1,0,1
50,"0","M","Male",2,0,1,1,1
22,"0","F","Male",3,0,1,1,0
23,"0","F","Male",0,1,0,1,1
51,"1","F","Male",1,1,0,1,1
39,"0","M","Male",0,0,0,0,1
28,"1","F","Male",16,0,0,0,1
21,"0","F","Male",0,2,0,1,0
34,"1","M","Female",0,0,0,0,0
47,"1","M","Male",0,0,0,1,0
21,"0","F","Male",0,0,0,1,1
51,"1","F","Male",4,22,0,0,1
28,"1","M","Male",6,1,0,1,1
32,"1","M","Male",0,0,0,1,1
61,"0","F","Female",0,1,0,1,0
27,"1","M","Male",1,2,1,0,0
22,"1","F","Male",2,14,1,0,1
34,"1","F","Male",6,1,1,0,0
33,"0","M","Male",12,0,1,0,1
47,"1","F","Male",2,3,1,1,1
48,"1","F","Male",6,39,1,1,1
22,"1","F","Male",0,0,0,0,0
55,"1","M","Male",0,30,0,0,0
23,"0","F","Female",0,6,1,1,1
32,"0","F","Female",14,3,1,0,1
39,"0","F","Male",10,1,1,1,1
60,"1","M","Male",1,10,0,0,0
48,"0","F","Male",0,97,0,0,1
38,"0","F","Male",12,2,0,1,0
36,"1","F","Male",0,12,1,1,1
25,"1","M","Female",3,0,0,1,0
23,"1","F","Female",3,12,1,0,1
22,"1","M","Male",1,1,1,1,1
26,"1","F","Male",7,57,1,0,1
21,"0","F","Male",1,1,1,1,0
31,"0","F","Male",8,0,0,0,1
22,"0","F","Male",3,0,1,0,0
51,"1","F","Male",17,10,1,0,0
49,"1","F","Male",0,2,0,1,0
28,"1","M","Male",0,1,0,1,0
41,"1","M","Female",0,2,0,0,0
27,"0","M","Male",0,1,0,0,1
42,"0","M","Male",1,0,0,1,0
56,"1","F","Female",6,270,0,1,0
44,"1","F","Male",31,43,1,0,1
28,"0","F","Male",2,4,1,1,1
36,"0","F","Male",0,24,0,0,0
57,"1","F","Male",11,1,1,1,0
26,"1","F","Male",18,35,0,0,0
38,"0","F","Female",14,2,1,0,0
22,"0","F","Male",2,0,0,1,0
22,"0","F","Male",1,58,1,0,0
31,"1","M","Male",1,3,0,1,1
50,"1","F","Female",1,5,0,1,1
35,"0","M","Female",2,22,0,1,1
48,"1","F","Male",5,0,0,1,1
64,"0","M","Male",11,75,1,0,1
48,"0","F","Female",2,-1,0,0,0
28,"0","F","Female",5,0,1,1,1
28,"0","M","Male",0,3,1,1,0
28,"1","F","Male",3,1,0,1,0
48,"0","M","Male",0,0,0,0,0
47,"1","F","Male",15,0,1,1,1
23,"0","F","Male",1,42,1,1,0
24,"1","F","Male",0,57,0,1,1
38,"0","M","Female",0,1,0,1,0
24,"0","F","Male",1,1,1,1,0
56,"0","F","Male",1,0,0,0,0
44,"0","F","Male",7,1,0,1,0
20,"0","F","Male",1,-1,1,0,0
36,"0","F","Female",0,2,1,0,1
23,"1","F","Female",19,143,1,1,1
51,"0","M","Male",1,0,0,0,1
29,"0","F","Male",1,0,1,0,1
25,"1","M","Male",2,2,0,0,0
25,"1","M","Male",2,78,1,1,1
27,"0","F","Female",0,0,1,0,0
49,"0","M","Male",0,0,0,0,1
37,"0","F","Male",7,28,1,1,0
28,"0","M","Female",7,197,1,0,1
28,"1","M","Male",5,1,0,1,0
30,"0","M","Male",2,6,0,0,1
41,"0","M","Female",7,2,1,0,0
23,"0","F","Male",1,0,1,0,1
43,"1","F","Male",1,7,0,0,1
24,"0","F","Male",1,57,0,0,0
25,"0","F","Male",0,1,0,1,0
45,"0","F","Male",20,16,1,1,1
57,"0","F","Male",0,126,0,1,1
22,"0","M","Female",0,0,1,0,0
29,"1","M","Male",0,1,0,0,0
21,"1","M","Male",1,4,0,0,0
23,"1","M","Male",0,0,1,1,1
33,"1","F","Female",3,114,1,0,1
21,"1","F","Female",1,0,1,0,0
44,"1","M","Male",10,5,1,1,0
34,"1","F","Male",1,1,1,1,1
24,"1","F","Male",2,246,1,1,1
30,"1","M","Male",2,1,0,0,0
23,"1","F","Male",8,31,0,1,1
41,"1","F","Female",26,35,0,1,1
29,"1","M","Male",2,1,0,1,0
26,"1","F","Male",2,0,1,1,0
28,"1","F","Male",2,1,0,1,0
26,"1","M","Male",2,0,1,0,0
24,"0","F","Male",1,3,0,1,0
22,"1","F","Male",13,0,1,0,1
50,"0","F","Male",3,0,1,0,0
32,"1","F","Male",14,6,1,0,1
39,"1","F","Male",3,0,1,1,1
35,"0","F","Male",12,19,0,1,0
22,"0","F","Male",1,1,1,1,0
23,"0","F","Male",1,2,1,1,0
28,"0","F","Male",2,49,0,1,1
24,"1","F","Female",3,0,1,0,0
56,"0","F","Male",6,0,1,0,0
55,"1","M","Male",5,118,1,1,1
36,"0","F","Male",2,0,1,0,0
32,"0","M","Male",0,0,0,1,0
29,"1","M","Male",5,3,1,0,1
35,"1","F","Male",0,1,0,0,1
50,"0","M","Male",1,0,0,0,1
24,"1","F","Female",13,1,1,0,0
24,"1","M","Male",2,0,1,0,0
45,"1","F","Male",10,1,1,0,1
30,"0","F","Male",0,1,1,1,1
48,"1","F","Male",0,0,0,1,1
37,"0","M","Male",6,0,0,0,0
21,"1","F","Male",0,1,1,0,1
31,"0","F","Male",13,-1,1,0,1
33,"0","F","Male",11,0,0,1,0
30,"0","F","Female",0,1,1,0,1
33,"0","F","Male",4,-1,0,1,1
21,"0","F","Male",0,2,0,0,0
24,"0","F","Female",0,0,1,1,0
50,"0","F","Female",0,3,1,1,0
45,"0","M","Male",7,1,1,0,1
50,"0","F","Male",3,2,0,0,1
25,"0","F","Male",0,0,0,1,0
31,"0","F","Female",1,14,0,1,1
31,"1","F","Male",1,2,1,0,1
25,"1","F","Female",2,11,0,0,0
33,"1","F","Male",3,2,1,1,0
32,"0","F","Male",1,0,0,1,1
35,"0","F","Male",2,0,1,1,1
35,"1","M","Male",0,2,0,0,0
27,"0","F","Male",18,1,0,1,1
49,"0","F","Male",4,1,1,1,0
24,"1","F","Male",0,35,1,1,1
46,"1","M","Male",1,0,1,1,0
38,"0","M","Female",15,0,1,0,1
36,"0","F","Male",0,0,1,0,0
59,"0","F","Male",0,1,0,1,0
24,"1","M","Male",1,20,1,1,0
23,"1","F","Male",26,14,0,0,0
29,"0","F","Female",4,-1,0,0,0
67,"1","F","Male",8,6,0,1,1
30,"0","M","Male",2,2,1,0,1
20,"0","F","Male",0,0,0,1,0
22,"0","F","Male",5,21,0,0,0
29,"1","F","Male",7,5,0,0,1
26,"0","F","Male",0,1,0,1,0
20,"1","M","Male",0,4,0,0,0
35,"1","F","Male",2,0,0,0,1
58,"0","F","Male",1,4,0,1,1
54,"0","F","Male",2,1,1,0,0
29,"1","F","Female",7,0,1,1,0
24,"0","F","Male",0,1,1,0,0
37,"0","M","Female",9,48,0,1,1
29,"1","M","Male",2,1,1,0,0
47,"0","F","Male",0,49,0,0,1
25,"0","F","Male",3,3,0,1,1
37,"1","M","Male",11,0,0,1,1
51,"0","F","Male",1,0,0,0,0
42,"0","F","Male",2,0,1,1,1
54,"1","M","Male",0,1,0,1,0
27,"0","F","Male",1,5,0,1,0
48,"0","F","Male",1,0,0,0,1
32,"0","F","Male",0,0,0,0,0
23,"0","F","Male",4,0,1,1,1
26,"0","M","Male",2,0,0,0,1
22,"1","M","Male",0,81,0,0,1
52,"0","F","Male",0,1,0,0,1
25,"1","M","Male",0,54,1,1,0
29,"1","F","Female",6,0,1,0,0
49,"1","F","Male",3,1,1,1,1
54,"0","F","Male",0,2,0,1,1
35,"1","F","Female",5,6,1,1,1
37,"0","M","Male",14,0,1,1,1
35,"0","F","Female",2,1,0,0,0
42,"1","F","Male",2,292,0,1,0
36,"1","M","Female",0,1,0,1,1
22,"0","M","Male",0,0,0,1,1
26,"0","F","Male",3,1,1,0,0
35,"0","F","Female",12,1,1,1,1
73,"0","M","Male",1,2,0,0,1
20,"0","F","Male",0,0,1,1,0
21,"0","F","Male",3,0,0,1,0
26,"0","F","Male",1,170,0,0,1
51,"1","F","Male",21,0,1,1,0
29,"0","F","Female",1,0,1,0,0
25,"0","F","Male",1,1,1,0,1
66,"1","M","Male",0,1,0,1,1
26,"1","M","Male",2,2,1,0,0
37,"0","F","Male",5,2,0,0,0
23,"1","M","Male",0,0,0,0,1
41,"0","F","Male",1,37,0,1,0
37,"1","M","Male",2,0,0,1,1
23,"0","M","Male",0,0,0,0,0
31,"1","F","Male",2,-1,1,0,1
25,"1","M","Male",1,1,1,0,0
20,"0","F","Male",1,-1,1,0,0
49,"0","M","Female",1,0,0,1,1
45,"0","F","Male",1,0,0,1,1
74,"0","F","Female",2,0,0,0,0
29,"1","F","Male",3,1,0,1,0
26,"1","M","Male",14,2,1,1,0
33,"0","F","Female",0,1,0,1,0
43,"0","M","Male",12,3,0,0,1
32,"1","M","Male",3,3,0,0,1
62,"1","F","Male",3,0,1,0,1
28,"0","M","Male",17,0,0,0,1
20,"0","F","Female",0,0,0,1,1
21,"1","F","Male",1,48,1,1,1
21,"0","F","Male",0,0,0,1,1
59,"1","M","Male",0,0,0,0,1
37,"0","F","Male",25,1,1,0,1
25,"0","M","Male",12,1,0,0,1
36,"0","F","Male",8,3,0,0,0
