"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"1","0","1",34,18,6527,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",25,36,6614,4,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",21,18,1943,3,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",47,24,1382,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",28,24,6242,4,3,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","0",34,12,996,4,4,1,1,"0","1","1","1","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",57,9,1498,1,4,3,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",29,12,2563,4,4,2,1,"0","1","0","1","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",25,48,5152,4,4,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",23,44,2247,4,4,2,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",24,24,2346,4,2,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","1",25,12,2762,4,2,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",48,36,2223,4,4,1,1,"1","1","1","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",37,18,2427,4,1,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",44,18,3244,3,4,2,1,"0","1","0","1","1","0","0","0","1","0","0","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",51,15,1431,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",36,15,3119,1,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",40,12,763,3,1,1,2,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",47,4,1829,3,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","1",26,18,3143,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",35,24,1381,1,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",36,12,709,3,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",26,12,1934,2,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",28,24,1413,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",29,21,3031,4,4,1,1,"0","0","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",50,24,660,2,3,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",26,36,2825,4,4,1,2,"0","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","0",34,36,3566,4,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","0",54,13,866,1,2,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",46,24,2064,3,2,1,1,"0","0","0","0","0","0","0","0","1","0","1","0","lt_0","lt_100","geq_4"
"1","0","0",45,12,1485,3,1,1,1,"0","1","0","0","0","0","0","1","1","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",57,30,338,4,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"1","0","0",26,25,10974,4,2,2,1,"0","1","0","0","0","0","0","0","1","0","1","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",37,18,1169,4,1,1,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",52,11,1738,4,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",23,12,682,4,4,1,1,"1","1","0","0","1","0","0","0","1","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","1","1",31,12,1546,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",57,18,1216,4,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",40,18,3001,2,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",28,9,3617,4,3,3,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",53,47,5139,4,4,1,1,"0","1","1","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",35,13,3459,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",44,15,792,4,4,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",35,15,2221,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","0",29,24,7166,2,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",38,15,4042,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",47,19,5292,2,4,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",42,15,1655,1,4,1,1,"0","1","1","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",25,15,2991,2,4,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",36,18,1333,4,2,2,1,"0","0","0","0","0","0","0","0","0","0","1","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",43,12,4795,4,1,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",31,6,4576,4,2,2,1,"0","1","0","1","1","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",61,36,5800,3,4,3,1,"1","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",27,12,343,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",54,21,4591,2,3,3,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",26,36,4081,1,3,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"0","0","0",55,12,1007,2,4,2,2,"0","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",45,30,1305,2,4,2,2,"0","1","1","0","0","0","0","0","1","0","0","0","lt_0","geq_500","geq_4"
"1","0","0",32,24,3810,2,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","lt_1"
"1","0","1",60,12,7865,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","1",28,36,3595,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",28,36,9572,3,3,2,1,"0","0","0","0","1","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"1","0","1",39,30,1657,2,2,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",41,36,2580,4,2,1,2,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",31,4,2782,1,1,1,1,"0","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",34,36,8065,3,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",41,4,5826,4,1,1,2,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",32,10,2848,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",23,48,1547,4,4,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",49,9,3577,1,2,2,2,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",30,6,1740,4,2,2,1,"0","1","0","0","0","0","0","0","1","1","0","0","lt_0","lt_100","geq_4"
"0","0","0",26,18,1641,1,2,1,1,"1","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",36,12,1922,4,3,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",31,24,3430,3,1,1,2,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",55,12,1289,1,2,1,1,"0","1","0","0","0","0","0","0","0","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",40,12,1458,3,1,2,1,"1","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",55,12,8303,3,2,1,2,"0","1","1","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",64,26,4241,4,4,1,1,"1","1","0","0","1","0","0","0","0","0","0","0","lt_0","lt_100","geq_4"
"1","0","0",38,19,4351,3,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",28,6,1068,4,4,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",24,12,2214,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",39,8,2651,1,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","geq_1_lt_4"
"1","0","1",35,24,3873,2,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",36,18,10937,1,4,2,1,"1","1","0","1","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",29,6,3617,2,4,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",28,48,730,4,3,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",26,30,1449,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",36,12,3079,1,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",34,12,3017,3,1,1,2,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","geq_500","geq_4"
"1","0","0",30,12,7721,3,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"0","0","0",33,30,2831,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","1",24,48,6932,4,4,1,1,"0","1","0","1","1","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",32,48,3062,4,3,1,1,"0","0","0","0","1","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",25,18,3213,1,4,1,1,"0","1","0","0","1","0","0","0","0","0","0","1","geq_0_lt_200","geq_500","geq_4"
"0","0","0",32,6,972,1,4,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","1",25,60,14027,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",41,15,1268,4,3,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",32,9,2799,2,2,2,2,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,24,2684,4,2,2,1,"0","1","0","0","0","0","1","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",46,18,1131,1,4,1,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",30,24,2760,4,4,1,1,"1","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",33,21,1921,2,4,1,1,"0","1","0","1","0","0","0","0","0","1","0","1","geq_200","geq_100_lt_500","lt_1"
"0","0","1",28,36,5371,4,2,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",24,10,1082,4,4,2,1,"1","1","0","0","0","0","0","0","0","0","1","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","1","1",26,24,1425,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",40,30,3857,4,1,1,2,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",26,12,433,4,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",25,24,902,2,3,1,1,"0","0","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",23,15,2910,2,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",45,18,3049,3,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",40,12,1123,4,3,1,1,"0","1","0","0","1","0","0","1","0","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",70,10,1271,1,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","geq_500","geq_4"
"1","0","1",36,48,5848,4,4,1,1,"1","1","1","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",39,6,7746,1,4,2,1,"1","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","1","1",29,24,2981,1,2,3,2,"1","1","0","0","0","0","0","0","0","0","0","0","geq_200","lt_100","geq_4"
"0","0","0",26,24,2962,4,4,2,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",30,12,1620,2,3,2,1,"0","1","0","1","0","0","1","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",49,30,3832,2,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",24,19,4439,3,1,1,1,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",57,33,2764,2,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",48,24,6258,2,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",29,15,3973,4,4,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",28,6,1454,2,4,2,1,"1","1","0","1","0","0","0","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",58,24,1755,4,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"1","0","1",57,24,1258,3,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","0","geq_200","lt_100","geq_1_lt_4"
"1","0","1",38,6,1704,3,4,1,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",44,48,10127,1,2,1,1,"0","1","0","0","0","0","0","0","0","0","0","0","geq_200","geq_500","geq_1_lt_4"
"1","0","1",47,48,5179,4,4,3,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",29,24,1264,4,4,1,1,"0","1","1","0","0","0","0","0","1","1","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",23,11,1286,3,2,1,2,"0","1","0","1","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",23,13,4281,2,4,2,2,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",29,6,1204,2,3,1,1,"0","1","1","0","1","0","0","0","1","1","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","0",27,24,1293,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",23,24,3832,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",26,10,1381,4,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",29,12,2820,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",50,12,1574,4,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",38,10,1368,3,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",29,6,1193,2,4,2,1,"0","1","0","0","0","0","1","0","0","1","1","1","lt_0","geq_500","geq_1_lt_4"
"0","0","1",40,24,1322,2,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",51,24,2684,1,4,2,2,"1","1","0","1","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_4"
"0","0","0",22,12,1478,4,3,1,1,"0","0","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"0","0","1",30,12,2862,4,4,1,1,"0","0","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","0",25,18,2909,4,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",47,36,937,2,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"0","0","0",36,15,1845,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","1",41,48,1269,4,4,1,2,"0","1","0","1","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_4"
"0","0","0",22,18,8471,1,2,2,1,"0","1","0","0","0","0","0","0","0","1","1","0","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",36,24,4241,1,2,3,1,"0","0","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",30,33,11590,4,4,2,1,"1","1","0","1","1","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,18,1943,4,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","lt_1"
"1","0","1",35,18,1979,3,1,1,1,"1","1","0","0","1","0","1","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",40,18,1478,1,2,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",28,18,3190,1,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",29,15,2100,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","0",35,12,1680,3,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"0","0","0",51,48,682,4,3,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","1","1",25,18,3763,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_4"
"1","0","1",32,15,2212,4,4,2,2,"1","1","1","0","1","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",38,12,7824,3,4,1,2,"1","1","0","0","1","0","0","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",34,51,2223,4,4,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",29,18,1287,4,1,1,2,"1","1","0","1","0","0","0","0","1","1","0","1","lt_0","geq_500","geq_4"
"0","0","0",25,6,1352,1,2,1,1,"1","1","0","1","0","0","0","0","1","0","1","1","lt_0","lt_100","geq_4"
"1","0","1",49,12,8386,2,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",25,48,5096,4,1,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",21,15,4297,4,4,2,1,"0","0","0","0","0","0","1","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",26,12,1111,4,2,1,1,"0","1","1","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",37,12,2176,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","1","1",31,10,2848,3,2,1,1,"0","1","0","0","1","0","0","1","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","1",38,12,3512,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",40,15,1386,4,2,1,1,"1","1","0","0","0","0","0","0","0","1","0","0","geq_200","lt_100","geq_1_lt_4"
"0","0","0",65,17,1098,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,4,1654,2,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"1","0","1",27,46,1262,4,3,2,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"0","0","1",41,24,3979,4,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",20,24,1338,2,4,2,2,"1","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"1","1","1",27,10,1287,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","1",40,15,1905,4,4,1,1,"0","1","0","0","0","0","0","0","0","1","1","1","lt_0","geq_500","lt_1"
"1","0","0",26,21,3652,2,3,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",33,22,1283,3,2,2,1,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",20,12,10974,2,1,2,2,"0","1","0","0","0","0","0","0","0","1","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",47,36,7816,1,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",29,12,6948,2,2,1,1,"1","1","0","0","0","0","0","0","1","1","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","0",35,14,1410,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",40,24,1358,4,3,2,1,"0","1","1","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",31,24,1207,4,2,2,1,"0","0","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",27,12,2322,4,3,1,2,"0","0","0","0","0","0","0","0","1","0","1","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",29,45,6615,2,2,2,1,"1","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",39,12,2197,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",21,22,1670,2,2,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,6,1238,4,3,1,2,"1","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",36,9,1940,2,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","0",28,21,2923,2,2,1,2,"0","1","0","0","1","0","0","1","1","0","0","1","geq_200","lt_100","geq_4"
"0","0","0",60,24,3573,1,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",51,9,1154,2,4,3,1,"0","1","0","1","0","0","1","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","1",27,48,2507,2,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","geq_100_lt_500","geq_4"
"0","0","1",75,11,1699,3,4,1,1,"0","1","0","0","0","0","0","0","1","0","1","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,12,5711,2,3,1,1,"1","1","0","1","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",25,36,1006,2,2,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","0",34,48,1256,2,3,1,1,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",23,12,3394,4,4,2,1,"0","1","0","1","0","0","1","0","1","0","1","0","geq_0_lt_200","lt_100","lt_1"
"0","0","0",43,14,458,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",24,36,1953,4,2,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",40,15,615,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
